English,French,German,Arabic
Noise,uit,Rauschen,الضجيج
Noise Reduction and Audio Restoration,Réduction de uit et restauration audio,,الحد من الضوضاء واستعادة الصوت
None,Aucun(e),Kein,بلا
None (Dissolve),Aucune (Dissoudre),Keine (Auflösen),بدون (إذابة)
"None,Counter Clockwise,Clockwise","Aucun, Da sens inverse des aiguilles d’une montre, Dans le sens des aiguilles d’une montre",Im Uhrzeigersinn,عكس عقارب السّاعة
"None,Deinterleave,Interleave","Aucun, Désentrelacer, Entrelacer",Deinterlace-Überlagerung erzwingen,أجبر التشابك المُسقط
"None,Size","Aucun, Taille",Größe ändern,غيّر الحجم
Nonlinear dimming,Atténuation non linéaire,Nichtlineares Dimmen,مقاس لاخطي
Nonlinear scale,Échelle non-linéaire,Nichtlineare Skala,مقاس لاخطي
Normal,Normal,Normal,عادي
Normal Mode,Mode normal,Normaler Modus,الوضع العاديّ
Normal scale,Échelle normale,Normale Skala,مقاس عادي
Normal view,Vue normale,Normale Ansicht,منظور عاديّ
"Normal,Add,Saturate,Multiply,Screen,Overlay,Darken,Lighten,Color dodge,Color burn,Hard light,Soft light,Difference,Exclusion,HSL hue,HSL saturation,HSL color,HSL luminosity","Normal,Addition,Saturation,Multiplication,Masquage,Incrustation,Assomir, Éclaircir,Densité de couleur,ûler les couleurs,Lumière dure,Lumière douce,Différence,Exclusion,Teinte HSL,Saturation HSL,Luminosité HSL",,"عادية,إضافة,تشبع,مضاعفة,شاشة,تراكب,أغمق,تفتيح,إنقاص كثافة اللون,حرق اللون,الضوء الصلب,الضوء الناعم,الاختلاف,الاستبعاد,صبغة ص‌ش‌ض,تشبع ص‌ش‌ض,لون ص‌ش‌ض,إضاءة ص‌ش‌ض"
Normalise,Normaliser,Normalisieren,وازن
Normalise (deprecated),Normaliser (déconseillé),Normalisieren (veraltet),وازن (مهملة)
Normalization level,Niveau de normalisation,Normalisieren,تطبيع
Normalize,Normaliser,Normalisieren,المساواة
Normalize (2 pass),Normaliser (2 passes),Normalisieren,موازنة (تمريران)
Normalize Audio Thumbnails,Normaliser le volume sonore des vignettes,Audio-Vorschau normalisieren,سوّي مصغّرات الصّوت
Normalize RGB video,Normaliser la vidéo en RVB,Normale Ansicht,منظور عاديّ
Normalize to 0dB,Normaliser à 0 dB,Normalisieren,تطبيع
North Azerbaijani,Azerbaïdjanais du Nord,Aserbaidschanisch,الأذربيجانية الشمالية
Northern Uzbek,Ouzbek du Nord,,الأزبكية الشمالية
Norwegian,Norvégien,Norwegisch,النرويجية
Norwegian Bokmål,Norvégien Bokmål,Norwegisch,النورويجيّة البوكمال
Norwegian Nynorsk,Norvégien Nynorsk,Norwegisch,النرويجيّة نينورسك
Not enough audio tracks for all streams (%1),Nome insuffisant de pistes pour tous les flux (%1),Nicht genügend Audiospuren für alle Streams (%1),لا يوجد مسارات صوتية كافية لكل التدفقات (%1)
Not enough frames at clip %1 to apply the mix,Pas assez de trames dans la vidéo %1 pour appliquer le mixage.,,لا يوجد أطر كافية في المقطع %1 لتطبيق المزج
"Not enough space on drive, free space: %1","Espace disque insuffisant, espace lie : %1","Nicht genügend Platz auf dem Laufwerk, freier Speicherplatz: %1",لا مساحة متوفّرة في القرص، المساحة الحرّة: %1
Not enough tracks to paste clipboard,Nome de pistes insuffisant pour coller le presse-papiers,Nicht genügend Spuren zum Einfügen der Zwischenablage,لا يوجد مسارات كافية للصق الحافظة
"Not enough tracks to paste clipboard (requires %1 audio, %2 video tracks)","Nome de pistes insuffisant pour coller le presse-papier (Nécessite %1 pistes audio, %2 pistes vidéo)",Nicht genügend Spuren zum Einfügen der Zwischenablage,لا يوجد مسارات كافية للصق الحافظة (يحتاج %1 مسارات صوت، %2 مسارات فيديو )
Nothing to select,Rien à sélectionner,Keine Auswahlmöglichkeit,لا يوجد شيء لتحديده
Now dot color,Couleur du point pour la date d'aujourd'hui,Rahmenfarbe,لون نقطة الحالي
Number of (color) values per channel,Nome de valeurs (De couleurs) par canal.,Anzahl der Werte je Kanal.,عدد قنوات الخرج
Number of frames for averaging,Nome de trames pour le moyennage,Anzahl der abzuspielenden Bilder (0 für alle Bilder),عدد الإطارات للتصفية المنخفضة
Number of frames for lowpass filtering,Nome d'images pour le filtrage passe-bas,Anzahl der abzuspielenden Bilder (0 für alle Bilder),عدد الإطارات للتصفية المنخفضة
Number of frames in cache,Nome de trames dans le cache,Anzahl der Werte je Kanal.,عدد الإطارات للتصفية المنخفضة
Number of values per channel.,Nome de valeurs par canal.,Anzahl der Werte je Kanal.,عدد قنوات الخرج
"Nvidia GPU support for %1
Select the CUDA version to install.","Prise en charge du processeur graphique (GPU) Nvidia pour %1
Veuillez sélectionner la version de CUDA à installer.",,"دعم وحدة معالجة الرسومات انفيديا لـ %1
اختر إصدار كودا الذي تريد تثبيته."
Nyanja,Nyanja,Panjabi,نيانجا
Nynorsk,Norvégien Nynorsk,Norwegisch (Nynorsk),نينوشك
OK,Ok,OK,حسنًا
OSS,OSS,OSS,أوس‌س
Object Detection,Détection d'objets,Szenen-Erkennung,اكتشاف الكائنات
"Object Detection relies on SAM2 - https://github.com/facebookresearch/sam2","La détection d'objets repose sur le module « SAM2 » - https://github.com/facebookresearch/sam2",,"يعتمد اكتشاف الكائنات على SAM2 - https://github.com/facebookresearch/sam2"
Object Segmentation (SAM2),Segmentation d'objets (SAM2),,تقسيم الكائنات (SAM2)
Obscure,Pixellisation,Verpixeln,غموض
Occitan,Occitan,Okzitanisch,الأوكسيتانية
Octave Shift,Décalage d'octave,Tonhöhe ändern,نقل أوكتف
Odia,Odia,,الأورية
Offload video to CPU to save GPU Memory,Décharger la vidéo vers le processeur pour économiser de la mémoire du processeur graphique (GPU),,أرسل الفيديو إلى وحدة المعالجة المركزية لحفظ ذاكرة وحدة معالجة الرسومات
Offset,Écart,Versatz,الإزاحة
Offset Alpha,Décalage du canal alpha,Versatz Alpha,إزاحة س
Offset Blue,Décalage du canal bleu,Versatz Blau,إزاحة س
Offset Green,Décalage du canal vert,Versatz Grün,إزاحة س
Offset L,Décalage  L,Versatz X,إزاحة س
Offset Position,Position de décalage,"In:%1
Position:%2",موضع مزاح
Offset R,Décalage R,Versatz Rot,إزاحة س
Offset Red,Décalage du canal rouge,Versatz Rot,إزاحة س
Offset X,Décalage X,Versatz X,إزاحة س
Offset Y,Décalage Y,Versatz Y,إزاحة ص
Offset gain,Gain pour le décalage,Versatz X,الانحراف السيني:
Offset:,Décalage :,Versatz:,الإزاحة:
Offset: %1,Décalage : %1,Versatz: %1,الإزاحة: %1
"Offset: %1, Position: %2","Décalage : %1, Position : %2","In:%1
Position:%2","الإزاحة: %1, الموضع: %2"
Offset: -%1,Décalage : -%1,Versatz: %1,الإزاحة: -%1
Oldfilm,Vieux film,Alter Film,فيلم قديم
On Master,Sur maître,Master,على الأساسي
On Selection:,Sur sélection :,Auswahl,التّحديد
"On import, enable:",Activé à l'importation :,Beim Import aktivieren:,عند الاستيراد، مكّن:
One Field (fast),Une ligne (rapide),Ein Feld (schnell),حقل واحد (سريع)
"One color,Two colors,Solid past - thin future,Solid future - thin past,Vertical gradient,Horizontal gradient,Color by duration,Color by altitude,Color by heart rate,Color by Speed,Color by Speed (max 100km/h),Color by grade (max 90 degrees),Color by grade (max 20 degrees)","Une couleur, deux couleurs, Passé solide - futur mince, futur solide - passé mince, gradient vertical, gradient horizontal, couleur par durée, couleur par altitude, couleur par fréquence cardiaque, couleur par vitesse, couleur par vitesse (Max 100 km / h), couleur par niveau (Max 90 degrés), couleur par niveau(max 20 degrés)",,لون واحد، لونان، ماضٍ متماسك - مستقبل رقيق، مستقبل متماسك - ماضٍ رقيق، تدرج عمودي، تدرج أفقي، لون حسب المدة، لون حسب الارتفاع، لون حسب معدل ضربات القلب، لون حسب السرعة، لون حسب السرعة (100 كم/ساعة كحد أقصى)، لون حسب الدرجة (90 درجة كحد أقصى)، لون حسب الدرجة (20 درجة كحد أقصى)
"One line of options per speedup step, from slowest to fastest","Une ligne d'options par niveau de vitesse, du plus lent au plus rapide",,سطر واحد من الخيارات لكل خطوة تسريع، من أبطأ إلى أسرع
"One or more clips do not have audio, or are already audio","Un ou plusieurs clips n'ont pas d'audio, ou sont déjà audio",,مقاطع واحدة أو أكثر لا تحتوي على صوت، أو أن تحوي صوت فعلا
Online Resources,Ressources en ligne,Online-Ressourcen,الموارد على الإنترنت
Online Resources Preview,Aperçu des ressources en ligne,Vorschau von Online-Ressourcen,معاينة موارد على الإنترنت
Online documentation,Document en ligne,Zu öffnendes Kdenlive-Dokument.,توثيق عبر الإنترنت
Only show reviewed assets,N'afficher que les produits vérifiés,,أظهر الأصول المراجعة فقط
"Only use this install option if your GPU
is not correctly detected or not working with this plugin.","N'utilisez cette option d'installation que si votre processeur graphique (GPU)
n'est pas correctement détecté ou ne fonctionne pas avec ce module externe.",,استخدم خيار التثبيت هذا فقط إذا لم يكتشف وحدة معالجة الرسومات لديك بشكل صحيح أو إذا لم تكن تعمل مع هذا الملحق.
Only works for the matroska (mkv) format,Ne fonctionne pas pour le format « matroska » (mkv),,تعمل فقط لتنسيق  matroska (mkv)
Opacity,Opacité,Deckkraft,العُتَمَة
Open  Title…,Ouvrir un fichier de sauvegarde...,Sicherungsdatei öffnen ...,افتح ملفّ نسخة احتياطيّة…
Open Analysis Data,Ouvrir les données d'analyse,Analysedaten öffnen,افتح بيانات التّحليل
Open Archived Project,Ouvrir un projet archivé,Archiviertes Projekt öffnen,افتح المشروع المؤرشف
Open Backup,Ouvrir une sauvegarde,Sicherungskopie öffnen,افتح نسخة احتياطيّة
Open Backup File…,Ouvrir un fichier de sauvegarde...,Sicherungsdatei öffnen ...,افتح ملفّ نسخة احتياطيّة…
Open owser,Ouvrir un navigateur,Medienowser,افتح المتصفّح
Open Containing Folder,Ouvrir le dossier contenant,Zielordner,افتح المجلد الحاوي
Open Current Folder In New Bin,Ouvrir le dossier courant dans un nouveau dossier,,افتح المجلد الحالي في سلة جديدة
Open Effect Stack,Ouvrir la pile d'effets,Effektstapel öffnen,افتح كومة التأثيرات
Open Replacement for %1,Ouvrir un fichier de remplacement pour %1,Ersatz-Datei öffnen,افتح البديل لـ%1
Open a font dialog to select a font and set its properties for either the selected text or the text following the cursor position.,"Ouvrir une boîte de dialogue de police pour la sélection d'une fonte et définir ses propriétés, soit pour le texte sélectionné ou soit pour le texte suivant la position du pointeur.",,يفتح مربع حوار للخطوط لتحديد الخط وتعيين خصائصه إما للنص المحدد أو للنص الذي يلي موضع المؤشر.
Open a font dialog to select a font and set its properties.,Ouvrir une boîte de dialogue pour les polices afin d'en sélectionner une et définir ses propriétés.,,تفتح حواري الخطوط لتحديد الخط وتعيين خصائصه.
Open box; stands for a space.,Ouvrir une boîte ; représente un espace.,Open box; Steht für einen Leerschlag.,صندوق مفتوح؛ يرمز للمسافة.
Open composition documentation in owser,Ouvrir la documentation concernant la composition dans un navigateur,Zu öffnendes Kdenlive-Dokument.,فتح وثائق التركيب في المتصفح
Open effect documentation in owser,Ouvrir la documentation sur les effets dans un navigateur,Zu öffnendes Kdenlive-Dokument.,فتح وثائق التأثير في المتصفح
Open folder after export,Ouvrir le dossier après son exportation,Ordner nach dem Export öffnen,افتح المجلد بعد التصدير
Open folder…,Ouvrir un dossier...,Ordner öffnen ...,افتح مجلّدًا…
Open last project on startup,"Au démarrage, ouvrir automatiquement le dernier projet",Letztes Projekt beim Start öffnen,افتح آخر مشروع عند البدء
Open sequence,Ouvrir une séquence,Sequenz öffnen,افتح تسلسلًا
Open source multimedia framework.,Environnement de développement « Open source » pour le multimédia.,,إطار عمل للوسائط مفتوح المصدر
OpenGL,OpenGL,OpenGL,أوبن‌جي‌إل
OpenTimelineIO &Import…,Importation « OpenTimelineIO »...,OpenTimelineIO-&Import ...,ا&ستورد OpenTimelineIO…
OpenTimelineIO Application otioconvert not found,Impossible de trouver l'application « OpenTimelineIO » « otioconvert »,Zeitleisten-Fehler,OpenTimelineIO لم يعثر على تطبيق otioconvert
OpenTimelineIO E&xport…,E&xportation « OpenTimelineIO »...,OpenTimelineIO-E&xport ...,&صدر ‏OpenTimelineIO‏…
OpenTimelineIO Export,Exportation « OpenTimelineIO »,OpenTimelineIO-E&xport ...,تصدير ‏OpenTimelineIO‏
OpenTimelineIO Import,Importation « OpenTimelineIO »,OpenTimelineIO-&Import ...,استيراد OpenTimelineIO
OpenTimelineIO Kdenlive support,Prise en charge de OpenTimelineIO pour Kdenlive,OpenTimelineIO-Konvertierung,دعم OpenTimelineIO كدنلايف
OpenTimelineIO Project,Projet « OpenTimelineIO »,OpenTimelineIO-E&xport ...,مشروع ‏OpenTimelineIO‏
OpenTimelineIO Project conversion failed,Échec de la conversion de projet « OpenTimelineIO »,"Projekt-Umwandlung fehlgeschlagen:
%1",OpenTimelineIO فشل في تحويل المشروع
OpenTimelineIO adapters (%1)(%1),Adaptateurs « OpenTimelineIO » (%1)(%1),Zeitleisten-Fehler,محولات OpenTimelineIO ‏(%1)‏(%1)
OpenTimelineIO core functionality,Fonctionnalités majeures de OpenTimelineIO,OpenTimelineIO-Konvertierung,الوظيفة الأساسية لـ OpenTimelineIO
Opening archive…,Ouverture de l'archive...,Archiv wird geöffnet ...,يفتح الأرشيف…
Opening file %1,Ouverture du fichier %1,Datei %1 wird geöffnet,يفتح الملفّ %1
Opens a dialog to edit the current subtitle.,Ouvre une boîte de dialogue pour modifier le sous-titre courant.,,يفتح حواري لتحرير الترجمة الحالية
"Opens a dialog window to create, change, and delete encoding profiles","Ouvre une boîte de dialogue pour la création, la modification et la suppression de profils d’encodage.",,يفتح نافذة حوار لإنشاء تشكيلات الترميز وتغييرها وحذفها
Opens a file dialog window to export/save the analysis data.,Ouvre une fenêtre de boîte de dialogue pour fichiers pour l'exportation / enregistrement des données d'analyse.,,يفتح نافذة مربع حوار ملف لتصدير/حفظ بيانات التحليل.
Opens a file dialog window to import/load analysis data.,Ouvre une fenêtre de boîte de dialogue pour fichiers pour l'importation / chargement des données d'analyse.,,يفتح نافذة مربع حوار ملف لاستيراد/تحميل بيانات التحليل.
Opens a list of advanced options to manage presets for the effect.,Ouvre une liste d'options avancées pour gérer les préréglages pour l'effet.,Öffnet eine Liste erweiterter Einstellungen zur Verwaltung von Voreinstellungen für den Effekt.,تفتح قائمة بالخيارات المتقدمة لإدارة مسبقات ضبط للتأثير.
Opens a list of further actions for managing keyframes (for example: copy to and pasting keyframes from clipboard).,Ouvre une liste d'actions complémentaires pour la gestion des trames clé (Par exemple : copie vers et collage des trames clé à partir du presse-papiers).,,تفتح  قائمة الإجراءات الممكنة لإدارة الأطر الرئيسة (مثل نسخ ولصق الأطر الرئيسة من الحافظة)
"Opens a menu to configure the project bin (e.g. view mode, sort, show rating).","Ouvre une fenêtre pour configurer le dossier du projet (Par exemple, mode d'affichage, tri, affichage de la notation).",,تفتح قائمة لضبط سلة المشروع (مثل نمط العرض أو الفرز أو إظهار التقييم)
Opens a menu to show more tags,Ouvre un menu pour afficher plus d'étiquettes,,تفتح قائمة لعرض المزيد من الوسوم
Opens the effect stack for the audio master.,Ouvre la pile d'effets à partir de piste audio principale.,,تفتح كومة التأثيرات لمسار الصوت الرئيس.
Opens the effect stack for the audio track.,Ouvre la pile des effets pour la piste audio.,Öffnet den Effektstapel für die Audiospur.,تفتح كومة التأثيرات لمسار الصوت.
"Opens the list of project/clip monitor options (e.g. audio volume, monitor size).","Ouvre la liste des options de projet / d'écran de vidéos (Par exemple, volume audio, taille de l'écran).",,يفتح قائمة خيارات شاشة المشروع/المقطع (مثل حجم الصوت وحجم الشاشة).
Opens the profile dialog window in which you can change project profiles. Note: The profile used in the open project cannot be changed.,Ouvre la boîte de dialogue de profil dans laquelle vous pouvez modifier les profils de projet. Remarque : il est impossible de modifier le profil utilisé dans le projet ouvert.,,تفتح نافذة التشكيلة التي يمكنك فيها أن تغير تشكيلات المشروع. لاحظ أن التشكيلة المستخدمة لفتح المشروع لا يمكن تغييرها.
Operation,Opération,Operation,العملية
Operation 1,Opération 1,Operation 1,العملية
Operation 2,Opération 2,Operation 2,العملية
Optimal Zoom,Zoom optimal,,التكبير الأمثل
Optimal Zoom Speed,Vitesse du zoom optimal,,سرعة التكبير الأمثل
Optional description that will show up if a parameter is requested,Description facultative qui apparaîtra si un paramètre est requis,,وصف اختياري سيظهر إذا طلب
Options,Options,Optionen,خيارات
Order,Ordre,Rahmen,الحد
Origin X,Origine en X,Original,اللون الأصليّ
Origin Y,Origine en Y,Original,اللون الأصليّ
Original Color,Couleur d'origine,Ursprüngliche Farbe,اللون الأصليّ
Original KDE 3 version author (not active anymore),Auteur de la première version fonctionnant sous KDE3 (ayant quitté le projet),Originaler Autor der KDE-3-Version (nicht mehr aktiv),مؤلّف إصدارة «كِيدِي 3» الأصليّ (لم يعد نشطًا)
Original size (1:1),Taille d'origine (1:1),Originalgröße (1:1),الحجم الأصليّ (1:1)
Oscillation,Oscillation,Oszillation,التذبذب
Other,Autre,Andere,أخرى
Other Clips,Autres vidéos,Andere Clips,مقاطع أخرى
Other Files,Autres fichiers,Andere Clips,ملفات أخرى
Other clips,Autres clips,Andere Clips,مقاطع أخرى
Out,Sortie,Ausgang,خارج
Out Point,Point de sortie,Ausgangspunkt,نقطة الخروج
Out:,Sortie :,Aus:,النهاية:
"Out:%1, Position:%2","Sortie : %1, Position : %2","In:%1
Position:%2",الخروج:%1، الموضع:%2
Outline,Contour,Außenlinie,المحيط
Outline Color,Couleur de contour,Umrissfarbe,لون المحيط
Outline Width,Épaisseur de contour,Umrisseite,عرض المحيط
Outline width,Épaisseur du contour,Umrisseite,عرض المحيط
Outline:,Contour :,Umriss:,المحيط:
OutlineColor,Couleur de contour,Umrissfarbe,لون‌المحيط
Output,Sortie,Ausgabe,الخرج
Output Color Primaries,Couleurs primaires de sortie,Ausgabedatei,وقت الخرج
Output Color Range,Intervalle de couleurs en sortie,Faraum,الفضاء اللونيّ
Output Color Space,Espace colorimétrique de sortie,Faraum,الفضاء اللونيّ
Output Gain,Gain en sortie,Ausgabedatei,ملفّ الخرج
Output device:,Périphérique de sortie :,Ausgabegerät:,جهاز خرج:
Output file,Fichier de sortie,Ausgabedatei,ملفّ الخرج
"Output file %1 already exists.
Do you want to overwrite it?","Le fichier de sortie %1 existe déjà.
Voulez-vous vraiment l'écraser ?","Ausgabedatei %1 existiert bereits.
Möchten Sie sie überschreiben?","الملفّ الخرج %1 موجود فعلاً.
 أتريد الكتابة فوقه؟"
Output file already exists. Do you want to overwrite it?,Le fichier de sortie existe déjà. Voulez-vous l'écraser ?,Ausgabedatei existiert bereits. Soll sie überschrieben werden?,الملفّ الخرج موجود بالفعل. أتريد الكتابة فوقه؟
Output file extension,Extension de fichier de sortie :,Dateierweiterung:,امتداد الملفّ المنتوج
Output file for rendered video.,Fichier de sortie pour la vidéo de rendu.,Dateierweiterung:,ملفّ الخرج للفيديو المصير.
Output format,Format de sortie,Ausgabedatei,ملفّ الخرج
Output gain,Gain en sortie,Ausgabedatei,ملفّ الخرج
Output language,Langue cible,Ausgabedatei,لغة الخرج
Output mode,Mode de sortie,Ausgabedatei,وقت الخرج
Output time,Durée de sortie,Ausgabedatei,وقت الخرج
"Over,And,Or,Xor","Par dessus, Et, Ou, Ou exclusif","Über, Und, Oder, XOR","فوق,و,أو,عدم تطابق"
Overall Saturation,Saturation globale,Gesamtsättigung,التّشبّع
Overlap,Incruster,Overlay,المُسقطات على الشاشة:
Overlay,Superposition,Overlay,المُسقطات على الشاشة:
Overlay GPS-related graphics onto the video.,Superposer un graphique concernant le GPS sur la vidéo.,,تضع الصور المتعلقة بالجي بي اس على الفيديو.
Overlay GPS-related text onto the video.,Superposer un texte relatif au GPS sur la vidéo.,,تضع النصوص المتعلقة بالجي بي اس على الفيديو.
Overlay a timer onto the video,Incruster un chronomètre dans la vidéo.,,تضع مؤقت على الفيديو
Overlay text with keywords replaced,Texte avec les mots clés remplacés,Überlagerter Text mit ersetzten Schlüsselwörtern,نص مُسقط مع استبدال الكلمات الرئيسية
Overlay:,Incrustation :,Overlay,المُسقطات على الشاشة:
Override if,Écraser si,Überschreiben,استبدل
Override input color range,Superposer l'intervalle des couleurs d'entrée,Vollständigen Farbbereich rendern,صيّر كامل المدى اللونيّ
Override input colorspace,Forcer l'espace colorimétrique d'entrée,Faraum erzwingen,افرض فضاء لوني
"Oversaturate the color in video, like in old Technicolor movies","Sur-sature les couleurs dans la vidéo, comme dans les vieux films Technicolor",Farbverfälschung des Videos wie in alten Technicolor-Filmen,تشبع اللون في الفيديو ، كما هو الحال في أفلام متعددة الألوان القديمة
Overwrite,Écrasement,Überschreiben,استبدل
Overwrite Clip Zone in Timeline,Écraser la zone du clip dans le montage,Clip-Bereich in Zeitleiste überschreiben,استبدل منطقة المقطع في الخط الزمني
Overwrite Mode,Mode d'écrasement,Überschreiben-Modus,نمط الطمس
Overwrite zone,Écraser la zone,Bereich überschreiben,استبدل منطقة
P,P,P,و
"PAL color bars,PAL color bars with red,95% BBC color bars,75% EBU color bars,SMPTE color bars,Philips PM5544,FuBK,Simplified FuBK","barres de couleur PAL,barres de couleur PAL avec le rouge,barres de couleur de la BBC à 95%,barres de couleur EBU à 75%,barres de couleur SMPTE,barres de couleur Philips PM5544,FuBK,FuBK simplifié",,"شريط ألوان PAL,أشرطة ألوان PAL مع أحمر,95٪ من أشرطة ألوان BBC,75٪ من أشرطة ألوان EBU,أشرطة ألوان SMPTE,Philips PM5544,FUBK,FUBK مبسط"
PCM encoding,Encodage PCM,PCM-Kodierung,يرمز PCM
Padding,Espace par rapport au bord,Zwischenraum,الحشو
Padding Color,Couleur de remplissage,Zwischenraum,لون الحشو
Padding:,Remplissage :,Zwischenraum,الحشو:
Page,Page,Seite,الصفحة
Paint mode:,Module de peinture :,Zeichenmodus:,نمط التلوين:
Pan,Panoramique,Verschieben,التوزيع
Pan and Zoom,Panoramique et zoom,Verschieben und zoomen,وزع وكبر
Pan and zoom,Panoramique et zoom,Verschieben und Zoomen,وزع وكبر
Panjabi,Panjabi,Panjabi,Panjabi
Parallel Processing,Traitement parallèle,Parallele Verarbeitung,المعالجة المتوازية
Parallel processing may cause render artifacts,Le traitement parallèle pourrait provoquer des artefacts durant le rendu.,Die parallele Verarbeitung kann Render-Artefakte verursachen,المعالجة المتوازية قد تسبب أخطاء في التصيير
Parameter 1 {param1},Paramètre 1 {param1},Parameter,المعامل1 {param1}
Parameter 2 {param2},Paramètre 2 {param2},Parameter,المعامل 2 {param2}
Parameter description,Description du paramètre,Parameterbeschreibung,وصف المعامل
Parameters,Paramètres,Parameter,المعاملات
Parameters:,Paramètres :,Parameter:,المعاملات:
Parent folder of project file,Dossier parent du fichier du projet,Übergeordneter Ordner der Projektdatei,استخدم المجلد الأصل لملف المشروع
Parent folder of the project file,Dossier parent du fichier du projet,Übergeordneter Ordner der Projektdatei,المجلد الأصل لملف المشروع
Parsing item %1 of %2…,Analyse de l'élément %1 parmi %2…,Element %1 von %2 wird eingelesen ...,تحليل العنصر %1 من %2…
Pashto,Pachto,Pashtu,الباشتو
Paste,Coller,Einfügen,ألصق
Paste Effects,Coller les effets,Effekte einfügen,ألصق التّأثيرات
Paste clips,Coller les clips,Clips einfügen,ألصق المقاطع
Paste effect,Coller l'effet,Effekt einfügen,تأثير اللصق
Paste effects,Coller les effets,Effekte einfügen,ألصق التّأثيرات
Paste keyframe,Coller une trame clé,Keyframe einfügen,ألصق الإطار الرئيس
Paste keyframes,Copier des trames clé,Keyframes einfügen,ألصق الأطر الرئيسة
Paste keyframes. Paste clipboard data as keyframes at current position.,Coller des trames clé. Coller les données du presse-papier comme des trames clé à la position courante.,Keyframes einfügen. Daten aus der Zwischenablage an aktueller Position einfügen.,ألص الأطر الرئيسة. ألصق بيانات الحافظة كأطر رئيسة عند الموضع الحالي.
Paste timeline clips,Coller les clips du montage,Zeitleisten-Clip einfügen,ألصق مقاطع الخط الزمني
Pasted clips,Clips collés,Eingefügte Clips,مقاطع الملصقة
Pasting Warning,Collage de l'alarme,,تحذير اللصق
Path,Emplacement,Pfad,المسار
Path to Glaxnimate executable,Emplacement de l'exécutable de « Glaxnimate »,Pfad zur Anwendung Glaxnimate,مسار تنفيذي Glaxnimate
Path to audio editing application,Emplacement de l'application d'édition audio,Pfad zur Anwendung für Audiobearbeitung,مسار تطبيق تحرير الصوت
Path to image editing application,Emplacement de l'application d'édition d'images,Pfad zur Anwendung für Bildbearbeitung,مسار تطبيق تحرير الصورة
Pattern,Motif,Muster,النقوش
Patterns,Motifs,Muster,النقوش
Pause,Pause,Pause,ألبث
Pause playback when seeking,Mettre la lecture en pause pendant la recherche,Wiedergabe beim Spulen pausieren,ألبث التّشغيل عند القصد
Paused,En pause,Angehalten,مُلبثة
Pb trace,Trace Pb,Pb-Spur,مقطوعة
Percentage,Pourcentage,Prozentsatz,النسبة
"Percentage from min..max,Absolute value","Pourcentage à partir dans l'intervalle min..max, en valeur absolue",,النسبة المئوية من الحد الأدنى إلى الحد الأقصى والقيمة المطلقة
Perform Multitrack Operation,Réaliser une opération multi-piste,,نفذ عملية متعددة المسارات
Perform an affine transform on for compositing.,Applique une transformation affine pour la composition,,إجراء تحويل تآلفي على التركيب.
"Permanently delete this Clip Job:
%1 ?","Supprimer de façon définitive cette tâche de vidéo : 
%1 ?",,"أأحذف هذه المهمة للأبد: 
%1؟"
Persian,Persan,Persisch,الفارسية
Pexels License,Licence Pexels,Pexels-Lizenz,رخصة Pexels
Phase,Phase,Phase,طور
Phase Left,Phase à gauche,Phase,طور
Phase Right,Phase à droite,Rechts,اليمين
Phaser,Phase,Phaser,طور
Photos provided by Example Provider,Photos fournies par un fournisseur exemple,,الصور مزودة عن طريق مزود
Photosensitivity,Photo-sensibilité,Empfindlichkeit,الحساسية
Pick a color on the screen.,Sélectionner une couleur sur l'écran.,Wählen Sie eine Farbe auf dem Bildschirm,انتقِ لونًا من على الشاشة.
Pick a color on the screen. By pressing the mouse button and then moving your mouse you can select a section of the screen from which to get an average color.,"Sélectionnez une couleur sur l'écran. En appuyant sur le bouton de la souris, puis en déplaçant votre souris, vous pouvez sélectionner une section de l'écran à partir de laquelle obtenir une couleur moyenne.","Wählen Sie eine Farbe auf dem Bildschirm. Drücken Sie die Maustaste und ziehen Sie die Maus, um einen Bereich auf dem Bildschirm auszuwählen, aus dem ein Farbdurchschnitt genommen wird.",انتقِ لونا من على الشاشة. بالضغط على زر الفأرة و تحريكها يمكنك تحديد منطقة من الشاشة التي ستمكنك من الحصول على متوسط اللون .
Pillar Echo,Echo d'église.,,عمود الصدى
Pink,Rose,Rosa,الوردي
PipeWire,PipeWire,PipeWire,بايب‌واير
Pitch,Tonalité,Wechseln,النغمة:
Pitch Scale,Dimensionnement de la hauteur,Tonhöhe skalieren,مقياس الحدة
Pitch Scaler,Harmonisation de hauteur,Tonhöhe skalieren,مقياس الحدة
Pitch Shift,Modulation de hauteur,Sox-Tonhöhe ändern,تغيير حجم نهاية الانتقال
Pitch Smoothing,Amortissement de tangage,Glättung,تغيير حجم نهاية الانتقال
Pitch Time Bias,Biais de temps en lancement,Titelbalken anzeigen,أظهر أشرطة العناوين
Pitch and Time,Hauteur et heure,Tonhöhe skalieren,الحدة والوقت
Pitch compensation,Compensation de hauteur,Größe des Übergangsendes anpassen,تعويض الحدة
Pixabay License,Licence Pixabay,Pixabay-Lizenz,رخصة Pixabay
Pixel Aspect Ratio:,Ratio d'aspect des pixels :,Pixel-Seitenverhältnis (PAR):,النسبة الاعتبارية للبيكسل:
Pixel aspect ratio:,Format de pixel :,Pixel-Seitenverhältnis (PAR):,نسبة البكسل الباعيّة:
