English,French,German,Arabic
Spot,Point,Spot,بقعة
Spot color:,Couleur de la tâche :,Stoppfarbe.,لون البقعة:
Spray,Aérographe,Spray,رش
Spray Shape,Profil de l'aérographe,Spray-Objekt,شكل لولبيّ
Spray splat,Éclaboussure du jet,Spray-Objekt,شكل لولبيّ
Spread:,Étendue :,Ausbreitung:,الانتشار:
Spread: {n}%,Étendue : {n} %,Ausbreitung:,الانتشار:
Square,Carré,Quadrat,مربع
Square cap,Bout carré,Eckiges Ende,مربع
Squares01,Carrés 01,Quadrat,مربعات01
Squares02,Carrés 02,Quadrat,مربعات02
Squares03,Carrés 03,Quadrat,مربعات03
Squares04,Carrés 04,Quadrat,مربعات04
Squares05,Carrés 05,Quadrat,مربعات05
Squares06,Carrés 06,Quadrat,مربعات06
Squares07,Carrés 07,Quadrat,مربعات07
Squares08,Carrés 08,Quadrat,مربعات08
Squares09,Carrés 09,Quadrat,مربعات09
Squares10,Carrés 10,Quadrat,مربعات0
Style:,Style :,Stil:,النّمط:
Stabilizer,Stabilisateur,Stabilisierer,مثبت
Stamp,Tampon,Stempel,الختم
Standard,Standard,Standard,قياسي
Standard Ligatures,Ligatures standards,Standardlicht A,ضوء عادي A
Standard deviation:,Écart type :,Standardlicht A,انحراف معياري:
Standard light A,Lumière standard A,Standardlicht A,ضوء عادي A
Standard light B,Lumière standard B,Standardlicht B,ضوء عادي B
Standard light C,Lumière standard C,Standardlicht C,ضوء عادي C
Star,Étoile,Stern,نجمة
Star shape,Étoile,Stern-Objekt,شكل النّجمة
Stars Sized,Taille d'étoiles,Ebenengröße,نجوم بحجم
Start,Début,Start,ابدأ
Start G'MIC-Qt,Lancer G'Mic-Qt,G'MIC-Qt starten,ابدأ G'MIC-Qt
Start G'Mic-Qt,Lancer G'Mic-Qt,G'MIC-Qt starten,ابدأ G'Mic-Qt
Start Krita in canvas-only mode,Démarrer Krita en mode Interface cachée,Krita im „Nur Leinwand“-Modus starten,اعرض «كريتا» بوضع ”رقعة الرّسم فقط“
Start Krita in full-screen mode,Démarrer en mode Plein écran,Krita im Vollbildmodus starten,اعرض «كريتا» بوضع ملء الشّاشة
Start Recording,Démarrer l'enregistrement,Makroaufzeichnung starten,ابدأ التسجيل
Start angle:,Angle de début :,Startwinkel:,زاوية البداية:
Start at,Démarrer à,Starten bei,ابدأ عند
Start at:,Démarrer à :,Starten bei:,ابدأ عند:
Start marker,Marqueur de début,Startmarkierung,ابدأ عند
Start numbering at:,Démarrer la numérotation à :,Nummerierung starten mit:,ابدأ التّرقيم من:
Start showing at:,Affichage à partir de :,Makroaufzeichnung starten,ابدأ العرض عند:
Start:,Début :,Start:,البدء:
Starting FFmpeg...,Démarrage de « FFMpeg »...,Einstellungen ...,الإعدادات...
Starview Metafile,Méta-fichier Starview,,ملفّ Starview وصفيّ
Static,Statique,Statistiken,الحالة
Static Positions,Positions statiques,Senkrechte Position,مكان النّصّ
Status,État,Status,الحالة
Statusbar,Barre d'état,Statusleiste,شريط الحالة
Step,Step,,الخطوة
Step down,Diminuer,Nach unten,خطوة أدنى
Step Over,Avancer,Ineinanderkopieren,تخطّ
Steps,Étapes,Stufen,خطوات
Stop,Arrêter,Beenden,أوقف
Stop #%1,Étape à #%1,Anhalten,التوقّف #%1
Stop animation,Arrêter l'animation,Animation anhalten,الحركة
Stop gradient,Arrêter le gradient,Verlauf,أوقف التّدرّج
Stop:,Étape :,Anhalten,التوقف:
Storage Active,Stockage actif,Für Bilder,للصّور
Storage Resources,Ressources disponibles,Ressourcen verwalten,أدر الموارد
Storage location:,Emplacement de stockage :,Speicherort:,مكان ملفّ التّبديل:
Storages,Stockages,Für Bilder,للصّور
Store Document Metadata,Enregistrer les métadonnées du document,Dokument-Metadaten speichern,خزّن بيانات المستند الوصفيّة
Store Metadata,Stocker les métadonnées,Metadaten speichern,خزّن البيانات الوصفيّة
Store alpha channel (transparency),Enregistrer le canal alpha (transparence),Alpha-Kanal (Transparenz) speichern,خزّن قناة ألفا (الشّفافيّة)
Store alpha channel (transparency),Stocker le canal alpha (transparence),Alpha-Kanal (Transparenz) speichern,خزّن قناة ألفا (الشّفافيّة)
Storyboard,Scénario,,لوحة القصة
Storyboarding,Mise en scénario,Ordner exportieren,اختر دليلًا
Storyteller,Narrateur,,حكواتي
Straight,Direct,Gerade,مستقيم
Strength,Force,Stärke,القوّة:
Strength:,Force :,Stärke:,القوّة:
Strikethrough,Barré,Durchgestrichen,مشطوب
String,Chaîne,Zeichenfolge,النصّ
Stripes02,Bandes 02,Streifen,شرائط02
Stripes03,Bandes 03,Streifen,شرائط03
Stripes04,Bandes 04,Streifen,شرائط04
Stripes05,Bandes 05,Streifen,شرائط05
Stripes06,Bandes 06,Streifen,شرائط06
Stripes07,Bandes 07,Streifen,شرائط07
Stripes08,Bandes 08,Streifen,شرائط08
Stripes09,Bandes 09,Streifen,شرائط09
Stroke selected shapes,Tracer les objets sélectionnés,Strichauswahl für Objekte,انقر لتحديد شكل النّصّ
Strobe return light detected,Lumière de retour de flash détectée,Blitzreflektion erkannt,خفض الضّجيج:
Stroke,Appui,Strich,حدّ
Stroke (style),Trait (style),Strich (Stil),إحلال (نمط)
Stroke Duration log,Journal des durées d'appui,Strichdauer,التّشبّع:
Stroke Emboss,Relief du trait,Relief,نقش الحد
Stroke Holdtime,Durée de tenue de l'appui,Strichhaltezeit,زمن الاستجابة:
Stroke Selection...,Tracer la sélection...,Strichauswahl,قلّص التّحديد...
Stroke Selection Properties,Tracer la sélection,Strichauswahl für Objekte,خيارات اللاحة
Stroke Shapes,Formes de trait,Strich-Objekte,توحيد الأشكال
Stroke Threshold,Seuil pour appui,Strichschwellenwert,العتبة
Stroke Time:,Temps d'appui :,Strichende:,زمن الاستجابة:
Stroke selected shapes,Tracer les objets sélectionnés,Strichauswahl für Objekte,انقر لتحديد شكل النّصّ
Stroke selection,Tracer la sélection,Strichauswahl,رشّح التّحديد
Stroked Shapes,Formes de traits,Strich-Objekte,توحيد الأشكال
Strong,Fort,Stark,قوي
Structure,Structure,Struktur,البنية
Style Sheet,Feuille de style,Stilvorlage,ورقة نمط
Style:,Style :,Stil:,النّمط:
Styles,Styles,Stile,الأنماط
Stylistic Alternates,Alternatives stylistiques,Alternativ,البديل
Subject distance:,Distance du sujet :,Objektabstand:,موضوع المسافة:
Subject:,Sujet :,Betreff:,الموضوع:
Subbrushes:,Sous-brosses :,Pinsel:,الفُرش:
Subdivide,Subdiviser,Unterteilen,تقسيم فرعي
Subdivision Style:,Style de subdivision :,Unterteilung:,التّقسيم الفرعيّ:
Subdivision:,Subdivision :,Unterteilung:,التّقسيم الفرعيّ:
Subdivisions:,Subdivisions :,Unterteilung:,أقسام:
Submit Bug Report,Soumettre un rapport de bogue,Problembericht einschicken,أرسِل بلاغ العلّة
Subpixel precision,Précision du sous-pixel,Unterpixelgenauigkeit,التّقسيم الفرعيّ:
Subsampling:,Sous-échantillonnage :,Abtastrate reduzieren:,اختزال عشوائي:
Subscript,Indice,Tiefstellen,منخفض
Subtract,Soustraire,Abziehen,اطرح
Subtract (%1),Soustraire (%1),Abziehen (%1),اطرح (%1)
Subtract Shapes,Soustraction des formes,Strich-Objekte,طرح الأشكال
Subtract from current selection,Soustraire de la sélection en cours,Aus der aktuellen Auswahl entfernen,اطرح من التّحديد الحاليّ
Subtractive (Krita 5.2+),Soustractif (Krita 5.2+),Abziehen (Kurzbefehl S),استبدل (الاختصار R)
Subwindow mode,Mode avec sous-fenêtres,Unterfenster,نوافذ فرعية
Subwindows,Sous-fenêtres,Unterfenster,نوافذ فرعية
Summary:,Résumé :,Zusammenfassung:,الملخّص:
Super Light,Super léger,Lineares Licht,ارتفاع السّطر:
Superhero,Super-héro,Hochgestellt,بطل خارق
Superscript,Exposant,Hochstellen,مرتفع
Support Krita,Soutenir Krita,Krita unterstützen,ادعم كريتا
Swap File,Fichier d'échange,Größe der Auslagerungsdatei,ملفّ التّبديل:
Swap Foreground and Background Colors,Inverser les couleurs de premier plan et d'arrière-plan,Vordergrund- und Hintergrundfarbe vertauschen,أبدِل لونيّ المقدّمة والخلفيّة
Swap Undo After:,Passer les annulations dans le fichier tampon après :,Daten für „Rückgängig“ auslagern ab:,بدّل الإعادة بعد:
Swap foreground and background colors,Inverser les couleurs de premier plan et d'arrière-plan,Vordergrund- und Hintergrundfarbe vertauschen,أبدِل لونيّ المقدّمة والخلفيّة
Swatch CMYK,CMJN Swatch,Swatch CMYK,بدّل الوقت
Swatch Group options,Options pour le groupe de nuanciers,Gruppenname eingeben:,أدخل اسم المجموعة:
Swatch Group:,Groupe de nuanciers :,Gruppenname eingeben:,مجموعة حامل ألوان:
Swatch ID:,Identifiant du nuancier :,Swatch RGB,بدّل الوقت
Swatch RGB,RVB Swatch,Swatch RGB,بدّل الوقت
Swatch group:,Groupe de nuanciers :,Gruppenname eingeben:,مجموعة حامل ألوان:
Swatches,Échantillons,Kwatch,حامل الألوان
Swipe Left,Balayer vers la gauche,Oben links,اليسار
Swipe Right,Balayer à droite,Lineares Licht,ارتفاع السّطر:
Switch Application Language...,Changer la langue de l'application...,Sprache der Anwendung umschalten ...,بدل لغة التطبيق...
Switch Application Language,Changer la langue de l'application,Sprache der Anwendung umschalten,بدّل لغة التّطبيق
Switch Frames,Basculer les trames,Die aktuelle Größe speichern,تبديل الإطارات
Switch Time,Basculer l'heure,Die aktuelle Größe speichern,بدّل الوقت
Switch current time,Basculer l'heure courante,Die aktuelle Größe speichern,تبديل الوقت الحاليّ
Switch to,Basculer vers,Wechseln zu,بدل إلى
Switch to Previous Preset,Revenir au préréglage précédent,Zur vorigen Voreinstellung wechseln,فرشاة كريتا مسبقة الضّبط
Switch to Selected Snapshot,Basculer vers la copie d'écran sélectionnée,Zum ausgewählten Bildschirmfoto wechseln,انقر لتحديد شكل النّصّ
Switch to selected snapshot,Basculer vers la copie d'écran sélectionnée,Zum ausgewählten Bildschirmfoto wechseln,انقر لتحديد شكل النّصّ
Symbol Libraries,Bibliothèques de symboles,Symbolbibliotheken,طبقة متجهيّة
Symmetric Difference,Différence symétrique,Symmetrischer Punkt,فرق تماثلي
Symmetric Difference (%1),Différence symétrique (%1),,فرق تماثلي (%1)
Symmetric Point,Point symétrique,Symmetrischer Punkt,نقطة تناظريّة
Symmetry,Symétrie,Symmetrie,التماثل
TIFF,TIFF,TIFF,TIFF
TIFF Options,Options TIFF,TIFF-Optionen,خيارات TIFF
T_Texture 2,T_Texture 2,T_Textur 2,نصّ
T_Texture 3,T_Texture 3,T_Textur 3,نصّ
T_Texture 4,T_Texture 4,T_Textur 4,نصّ
T_Texture 5,T_Texture 5,T_Textur 5,نصّ
T_Texture 6,T_Texture 6,T_Textur 6,نصّ
T_Texture 7,T_Texture 7,T_Textur 7,نصّ
T_Texture_1,T-Texture 1,Textur 1,نصّ
Tablet,Tablette,Grafiktablett,اللوحي
Tablet Event Logging Disabled,Enregistrement des évènements de la tablette désactivé,Protokollierung von Tablett-Ereignissen deaktiviert,عُطّل تسجيل أحداث اللوحيّ
Tablet Event Logging Enabled,Enregistrement des évènements de la tablette activé,Protokollierung von Tablett-Ereignissen aktiviert,فُعّل تسجيل أحداث اللوحيّ
Tablet Handling,Manipulation de la tablette,Tablet-Einstellungen,إعدادات اللوحي
Tablet Tester,Testeur de tablette,Tabellentitel,إعدادات اللوحي
Tablet settings,Configuration de la tablette,Tablet-Einstellungen,إعدادات اللوحي
Tabs,Onglets,,ألسنة
Tag,Étiquette,Stichwort,الوسم
Tag Active,Étiquette active,Für Bilder,للصّور
Tag File Name,Nom de fichier d'étiquette,Dateiname,اسم الملفّ
Tag options,Options d'étiquettes,Keine Optionen,خيارات الوسم
Tag:,Étiquette :,,الوسم:
Tagalog,Tagalog,Dialog,حواريّ
Tags,Étiquettes,Stichwörter,الوسوم
Tags:,Étiquettes :,Stichwörter:,الوسوم:
Tai Viet,Tai Viet,Malansicht,منظور
Tamil,Tamil,Tamil,تاميليّ
Tangent Normal,Tangente normale,Normal,غيّر نسق الخطّ
Tangent Normalmap,Tangente à « NormalMap »,Normal,غيّر نسق الخطّ
Tangent Tilt,Tangente à l'inclinaison,Filter ändern,تغيير المرشّح
Tangent normal basic,Tangente normale standard,Normal,غيّر نسق الخطّ
Tangent normal drawing angle,Angle de dessin normal à la tangente,Filter ändern,غيّر نسق الخطّ
Tangent normal hairy,Tangente normale chevelue,Normal,غيّر نسق الخطّ
Tangent normal pixel,Pixel en tangente normale,Normal,غيّر نسق الخطّ
Tangent normal y inverted,Tangente normale inversée en Y,Normal,غيّر نسق الخطّ
Tangential pressure,Pression tangentielle,Tangentialer Druck,استخدم ضغط القلم
Tangut Components,Composants Tangut,Komponenten:,المكوّنات:
Tangut Supplement,Supplément Tangut,Segment ändern,تغيير القطعة
Target PSNR,Cible « PSNR »,Ziel:,الهدف:
Target Size,Taille cible,Bildgröße,المقاس المستهدف
Target regions,Cible,Transparent,الشفافية
Task,Tâche,Aufgabe,المهمّة
Task Sets,Ensembles de tâches,Aufgabenstellungen,مجموعات المهامّ
Task sets,Ensembles de tâches,Aufgabenstellungen,مجموعات المهامّ
Taskset,Ensemble de tâches,Aufgabenstellung,مجموعة مهام
Taskset Name,Nom de l'ensemble de tâches,Name der Aufgabenstellung,اسم مجموعة المهامّ
Telephone,Téléphone,Telefon,الهاتف
Telugu,Telugu,Telugu,تيلوغو
Template %1 failed to load.,Échec du chargement du modèle %1,Vorlage %1 lässt sich nicht laden.,فشل تحميل القالب %1.
Template Based,Reposant sur un modèle,Vorlagen,القوالب
Template directory,Dossier de modèles,Vorlagenordner,اختر دليلًا
Template folder:,Dossier des modèles :,Vorlagenordner:,اختر دليلًا
Temporary File Location,Emplacement pour fichiers temporaires,Speicherort der temporären Datei,مكان ملفّ التّبديل:
Temporary Resources,Ressources temporaires,Temporäre Ressourcen,استورد موردًا
Ten Brushes,10 brosses,Zehn Pinsel,عشرُ فُرش
Ten Scripts,10 scripts,Zehn Skripte,عشرُ سكربتات
Tertiary Mode,Mode tertiaire,Primärmodus,الوضع الأساسيّ
Text,Texte,Text,النص
Text Alongside Icons,Texte contre les icônes,Text neben Symbolen,نصّ بجانب الأيقونات
Text Color,Couleur du texte,Textfarbe,لون النّصّ
Text Color...,Couleur du texte...,Textfarbe ...,لون النص...
Text Colors,Couleur du texte,Textfarben,ألوان النّصّ
Text Editor Settings,Paramètres de l'éditeur de texte,Texteditoreinstellungen,إعدادات محرّر النّصوص
Text Layer Key:,Clé pour calque de texte :,Ebenenmodus umschalten,اسم الطبقة:
Text Only,Texte seul,Nur Text,نصّ فقط
Text Position,Position :,Textposition,مكان النّصّ
Text Properties,Propriétés du texte,Texteigenschaften,خصائص النّصّ
Text Tool,Texte,Textwerkzeug,أداة النصوص
Text Under Icons,Texte sous les icônes,Text unter Symbolen,نصّ تحت الأيقونات
Text Wrapping,Retour à la ligne de texte,Textbearbeitung,لف النص
Text:,Texte :,Text:,النّصّ:
TextLabel,Étiquette de texte,Textfeld,لصيقة نصّيّة
Texture,Texture,Textur,نسيج
Texture fuzzy,Texture floue,Textur,نصّ
Texture hair,Texture de cheveux,Textur,نصّ
Texture:,Texture :,Textur:,النسيج:
Textured tilt,Inclinaison texturée,Texteigenschaften,نصّ
Textures,Textures,Texturen,أنسجة
Texturing Mode:,Mode de texture :,Textur-Modus:,وضع المزج التّالي
Thai,Thaï,Thailändisch,تايلنديّ
The %1 filter will convert your %2 data to 16-bit L*a*b* and vice versa.,Le filtre %1 convertira vos données %2 au format 16-bit L*a*b* et vice versa.,Der Filter %1 konvertiert Ihre %2 Daten nach 16-Bit L*a*b* und zurück.,سيحوّل مرشّح %1 بيانات %2 إلىى
The %1 filter will convert your %2 data to 16-bit RGBA and vice versa.,"Les filtre %1 convertira vos données %2 au format RGBA sur 16 bits, et vice versa.",Der Filter %1 konvertiert Ihre %2 Daten nach 16-Bit RGBA und zurück.,سيحوّل مرشّح %1 بيانات %2 إلىى RGBA ‏16-بتّ والعكس صحيح.
"The '%1' key combination is also used for the standard action ""%2"" that some applications use.
Do you really want to use it as a global shortcut as well?","La combinaison de touches « %1 » est aussi employée pour l'action standard « %2 » que certaines applications utilisent.
Voulez-vous vraiment l'employer comme raccourci global également ?","Die Tastenkombination „%1“ ist bereits der Standard-Aktion „%2“ zugeordnet, die von einigen Anwendungen benutzt wird.
Möchten Sie sie wirklich als globales Tastenkürzel verwenden?","تجميعة الأزرار ’%1‘ يستخدمها الإجراء القياسيّ ”%2“ أيضًا، والذي تستخدمه بعض التّطبيقات.
أمتأكّد من استخدامه كاختصار عموميّ أيضًا؟"
"The Change Primary Setting action changes a tool's ""Primary Setting"", for example the brush size for the brush tool.","L'action Modifier les paramètres primaires modifie les « paramètres primaires » d'un outil, par exemple, la taille de la brosse pour l'outil des brosses.","Die Aktion „Primäre Einstellungen“ ändern ändert die „Primäre Einstellungen“ eines Werkzeugs, zum Beispiel die Pinselgröße für das Pinselwerkzeug.",يغيّر إجراء غيّر الإعداد الأساسيّ إعداد الأداة ”الأساسيّ“، أي مثلًا إعداد ”حجم الفرشاة“ لأداة الفرشاة.
The Exposure and Gamma action changes the display mode of the canvas.,L'action Exposition et gamma change le mode d'affichage du tableau.,Die Aktion Belichtung und Gamma ändert den Anzeigemodus der Leinwand.,يغيّر إجراء التّعريض وغاما وضع عرض رقعة الرّسم.
The Pan Canvas action pans the canvas.,L'action Faire un panorama du tableau réalise un panoramique du tableau.,Diese Aktion verschiebt die Leinwand.,يدوّر إجراء دوّر رقعة الرّسم رقعةَ الرّسم.
The Rotate Canvas action rotates the canvas.,L'action Tourner le tableau fait pivoter la surface de travail.,Diese Aktion dreht die Leinwand.,يدوّر إجراء دوّر رقعة الرّسم رقعةَ الرّسم.
The Switch Time action changes the current time of the animation.,L'action Changer l'heure modifie l'heure courante de l'animation.,Die Aktion Belichtung und Gamma ändert den Anzeigemodus der Leinwand.,يغيّر إجراء بدّل الوقت الوقت الحاليّ للصّورة.
The Zoom Canvas action zooms the canvas.,L'action Zoom du tableau réalise un zoom sur le tableau.,Mit dieser Aktion wird die Leinwand vergrößert.,يدوّر إجراء دوّر رقعة الرّسم رقعةَ الرّسم.
The FFmpeg that you've given us appears to be invalid. Please select the correct location of an FFmpeg executable on your system.,L'emplacement de l'exécutable « FFMpeg » que vous avez fourni semble non valable. Veuillez sélectionner un emplacement correct sur votre système pour celui-ci.,,مكان FFmpeg غير صالح. رجاءً اختر المكان الصّحيح لتنفيذيّ FFmpeg في النّظام.
The GMic plugin is not installed or could not be loaded.,Le module externe « G'Mic » n'est pas installé ou ne peut être chargé.,Die Position in der Datei kann nicht geändert werden.,يمكن استرجاع ملفّات الحفظ الآليّ الآتية:
The Intel graphics driver in use is known to have issues with OpenGL.,Le pilote graphique pour Intel en cours d'utilisation est connu pour avoir certains problèmes avec « OpenGL ».,,مشغّل رسوميّات «إنتل» المستخدم معروف عنه بمواجهته مشاكل مع «أوبن‌جي‌إل.»
The Quick Brown Fox Jumps Over The Lazy Dog,"Voix ambiguë d'un cœur qui, au zéphyr, préfère les jattes de kiwis",Falsches Üben von Xylophonmusik quält jeden größeren Zwerg,نصّ حكيم له سرّ قاطع وذو شأن عظيم
"The application for which you wish to submit a bug report - if incorrect, please use the Report Bug menu item of the correct application","L'application pour laquelle vous souhaitez soumettre un rapport de bogue. En cas d'erreur, utilisez l'élément de menu « Rapport de bogue » de l'application correspondante","Das Programm, zu dem Sie einen Fehlerbericht einschicken möchten. Falls inkorrekt, benutzen Sie bitte den Knopf „Probleme oder Wünsche berichten ...“ des betreffenden Programms.",البرنامج الذي سترسل تقرير الخطأ له ، إذا لم يكن هذا صحيح ، استعمل خيار تقرير الخطأ الموجود في قائمة البرنامج الذي تريد إرسال التقرير عنه
The brush tool cannot paint on this layer.  Please select a paint layer or mask.,Vous ne pouvez pas peindre avec l'outil Brosse sur ce calque. Vous devez sélectionner un claque de dessin ou un masque.,Das Pinselwerkzeug kann auf dieser Ebene nicht malen. Bitte wählen Sie eine Malebene oder Maske.,لا يمكن لأداة الفرشاة الطّلاء على هذه الطّبقة. من فضلك اختر طبقة تلوين أو قناع.
The clipboard is empty or does not have an image in it.,Le presse-papier est vide ou ne contient aucune image.,Die Ebene enthält kein zugeordnetes Bild.,ليس لهذه الطّبقة صورة مرتبطة بها.
The color model %1 or channel depth %2 cannot be saved to this format. Your image will be converted.,Le modèle de couleurs %1 ou la profondeur de canal %2 ne peuvent être enregistrés dans ce format. Votre image sera convertie.,,لا يمكن حفظ النّموذج اللونيّ %1 أو عمق القنوات %2 بهذا النّسق. ستُحوّل الصّورة.
The current shortcut scheme is modified. Save before switching to the new one?,Le modèle de raccourcis actuel est modifié. Enregistrer avant de passer au nouveau ?,"Das aktuelle Kurzbefehl-Schema wurde geändert. Sollen die Änderungen gespeichert werden, bevor es gewechselt wird?",عُدّل مخطّط الاختصارات الحاليّ. أأحفظه قبل التّبديل إلى واحد جديد؟
The document has been modified.,Le document a été modifié.,Das Dokument wurde geändert.,ستُعدّل صورة EXR
The file %1 does not exist.,Le fichier %1 n'existe pas.,Die Datei %1 existiert nicht.,الملف %1 ليس موجودا.
"The file associated to a file layer with the name ""%1"" is not found.

Expected path:
%2

Do you want to locate it manually?","Le fichier associé au calque de fichier avec le nom « %1 » est introuvable.

Emplacement attendu :
%2

Voulez-vous le localiser manuellement ?",,"لم يُعثر الملفّ المرتبط مع الطّبقة الملفّ بالاسم ”%1“.

المسار المتوقّع:
%2

أتريد تحديد مكانه يدويًّا؟"
The file cannot be created.,Impossible de créer le fichier.,Die Datei kann nicht erstellt werden.,لا يمكن حفظ هذه الطّبقة في EXR.
The file could not be copied.,Impossible de copier le fichier.,Die Datei kann nicht kopiert werden.,الملف %1 ليس موجودا.
The file could not be opened.,Impossible d'ouvrir le fichier.,Die Datei kann nicht geöffnet werden.,تعذر العثور على %1
The file could not be removed.,Impossible de supprimer le fichier.,Die Datei kann nicht entfernt werden.,ليس في الملف طبقات.
The file could not be renamed.,Impossible de renommer le fichier.,Die Datei kann nicht umbenannt werden.,ليس في الملف صورة.
The file could not be resized.,Impossible de re-dimensionner le fichier.,Die Dateigröße kann nicht geändert werden.,ليس في الملف طبقات.
The file does not contain an image.,Le fichier ne contient aucune image.,Die Datei enthält kein Bild.,ليس في الملف صورة.
The file doesn't exist.,Le fichier n'existe pas.,Die Datei existiert nicht.,الملف %1 ليس موجودا.
The file format cannot be parsed.,Impossible d'analyser le format du fichier.,Die Datei hat keine Ebenen.,ليس في الملف طبقات.
The file format contains unsupported color space.,Le format du fichier contient un espace colorimétrique non pris en charge.,Undefinierte Operation im %1-Farbraum,عمليّة غير معرّفة في الفضاء اللونيّ %1
The file format contains unsupported features.,Le format du fichier contient des fonctionnalités non prises en charge.,Die Datei enthält kein Bild.,ليس في الملف صورة.
The file has no layers.,Le fichier ne contient aucun calque.,Die Datei hat keine Ebenen.,ليس في الملف طبقات.
The file is too new for this version of Krita (%1).,Ce fichier est trop récent pour cette version de Krita (%1).,Die Datei ist neuer als diese Version von Krita (%1).,الملف أحدث من إصدارة كريتا هذه (%1).
The following autosave file can be recovered:,Le fichier auto-enregistré suivant peut être restauré :,Die folgende automatisch gespeicherte Datei kann wiederhergestellt werden:,يمكن استرجاع ملفّ الحفظ الآليّ الآتي:
The following autosave files can be recovered:,Les fichiers auto-enregistrés suivants peuvent être restaurés :,Die folgende automatisch gespeicherten Dateien können wiederhergestellt werden:,يمكن استرجاع ملفّات الحفظ الآليّ الآتية:
The following conversion intents are possible:,Les options suivantes de conversion sont possibles :,Die folgende automatisch gespeicherten Dateien können wiederhergestellt werden:,يمكن استرجاع ملفّات الحفظ الآليّ الآتية:
The following files couldn't be opened as resources:,Les fichiers suivants n'ont pas pu être ouverts comme ressources :,Die folgenden Module wurden importiert:,يمكن استرجاع ملفّ الحفظ الآليّ الآتي:
The following plugins were imported:,Les modules externes suivants ont été importés :,Die folgenden Module wurden importiert:,يمكن استرجاع ملفّ الحفظ الآليّ الآتي:
"The following reference images could not be loaded:
%1","Les images de référence suivantes ne peuvent pas être chargées:
%1","Die folgenden Referenzbilder können nicht geladen werden:
%1",يمكن استرجاع ملفّات الحفظ الآليّ الآتية:
The format is not supported or the file is corrupted,Le format n'est pas pris en charge ou le fichier est corrompu,Das Format wird nicht unterstützt oder die Datei ist beschädigt,إمّا أنّ النّسق غير مدعوم أو أنّ الملفّ معطوب
The frame number for the first image,Le nombre de trames pour la première image,,رقم إطار أوّل صورة
The image contains Exif metadata. The metadata will not be saved.,"L'image contient des métadonnées EXIF, qui ne seront pas enregistrées.",Dies Bild enthält Exif-Metadaten. Die Metadaten werden nicht gespeichert.,تحتوي الصّورة على بيانات Exif وصفيّة. لن تُحفظ البيانات الوصفيّة.
The image contains assistants. The assistants will not be saved.,L'image contient des assistants. Ceux-ci ne seront pas enregistrés.,,تحتوي الصّورة على مساعِدات. لن تُحفظ هذه المساعِدات.
The image contains compositions. The compositions will not be saved.,L'image contient des compositions. Elles ne seront pas enregistrées.,,تحتوي الصّورة على تركيبات. لن تُحفظ هذه التّركيبات.
The image contains guides. The guides will not be saved.,L'image contient des guides. Ceux-ci ne seront pas enregistrés.,,تحتوي الصّورة على أدلّة. لن تُحفظ الأدلّة.
The image contains layer styles. The layer styles will not be saved.,"L'image contient des styles de calques, qui ne seront pas enregistrés.",Dies Bild enthält Ebenenstile. Die Ebenenstile werden nicht gespeichert.,تحتوي الصّورة على أنماط طبقات. لن تُحفظ أنماط الطّبقات.
The image contains reference images. The reference images will not be saved.,L'image contient des images de référence. Celles-ci ne seront pas enregistrées.,Dies Bild enthält Referenzbilder. Die Referenzbilder werden nicht gespeichert.,تحتوي الصّورة على أدلّة. لن تُحفظ الأدلّة.
The image contains a custom grid configuration. The configuration will not be saved.,L'image contient une configuration personnalisée de grille. Cette configuration ne sera pas enregistrée.,Das Bild enthält eine benutzerdefinierte Gittereinstellung. Die Einstellung wird nicht gespeichert.,تحتوي الصّورة على ضبط شبكة مخصّص. لن يُحفظ هذا الضّبط.
The image contains hidden layers that will be lost. Do you want to flatten the image?,L'image contient des calques cachés qui seront perdus. Voulez-vous aplatir l'image ?,"Das Bild enthält ausgeblendete Ebenen, die verloren gehen.",تحتوي الصّورة على طبقات مخفيّة وستُفقد. أتريد تسطيح الصّورة؟
The image contains layers of unsupported type %1. Only the rendered result will be saved.,L'image contient des calques d'un type non pris en charge %1. Seul le résultat du rendu sera enregistré.,,تحتوي الصّورة على طبقات من النّوع %1 غير المدعوم. ستُحفظ النّتيجة المصيّرة فقط.
"The image data you want to paste does not have an ICM profile associated with it. If you do not select a profile, Krita will assume that the image data is encoded in the import profile defined in the Settings dialog.","La donnée de l'image que vous voulez coller n'a pas de profil ICM associé. Si vous ne sélectionnez pas un profil, Krita considérera que la donnée de l'image est encodée dans un profil d'import défini dans la boîte de dialogue Configuration.","Die Bilddaten, die sie einfügen möchten, haben kein zugeordnetes ICM-Profil. Falls Sie kein Profil auswählen, geht Krita von der Kodierung aus dem Einstellungsdialog aus.",ليس في بيانات الصّورة التي تريد لصقها لاحة ICM مرتبطة بها. إن لم تحدّد لاحة فسيفترض «كريتا» أنّ بيانات الصّورة مرمّزة بلاحة الاستيراد المحدّدة في حواريّ الإعدادات.
The image has Exif metadata and multiple layers. Only metadata in the first layer will be saved.,L'image contient des métadonnées EXIF et plusieurs calques. Seules les métadonnées du premier calque seront enregistrées.,Dies Bild enthält Exif-Metadaten. Die Metadaten werden nicht gespeichert.,تحتوي الصّورة على بيانات Exif وصفيّة. لن تُحفظ البيانات الوصفيّة.
